entity,date,spend_million,cumulative_spend_million
pavel_fischer,2022-12-17,0.16976058,7.56321792
danuse_nerudova,2022-12-17,0.015,69.84446562
danuse_nerudova,2022-12-17,0.015,69.85946562
danuse_nerudova,2022-12-17,0.0242,69.88366562
pavel_fischer,2022-12-17,0.002088,7.56530592
pavel_fischer,2022-12-17,0.0003388,7.56564472
pavel_fischer,2022-12-17,0.16976058,7.7354053
pavel_fischer,2022-12-17,0.00528649,7.74069179
danuse_nerudova,2022-12-17,0.015,69.89866562
danuse_nerudova,2022-12-17,0.015,69.91366562
danuse_nerudova,2022-12-17,0.0242,69.93786562
pavel_fischer,2022-12-17,0.00528649,7.74597828
pavel_fischer,2022-12-17,0.002088,7.74806628
pavel_fischer,2022-12-17,0.0003388,7.74840508
pavel_fischer,2022-12-17,0.16976058,7.91816566
danuse_nerudova,2022-12-17,0.015,69.95286562
danuse_nerudova,2022-12-17,0.015,69.96786562
danuse_nerudova,2022-12-17,0.0242,69.99206562
pavel_fischer,2022-12-17,0.00528649,7.92345215
pavel_fischer,2022-12-17,0.002088,7.92554015
pavel_fischer,2022-12-17,0.0003388,7.92587895
pavel_fischer,2022-12-17,0.16976058,8.09563953
danuse_nerudova,2022-12-17,0.015,70.00706562
danuse_nerudova,2022-12-17,0.015,70.02206562
danuse_nerudova,2022-12-17,0.0242,70.04626562
pavel_fischer,2022-12-17,0.00528649,8.10092602
pavel_fischer,2022-12-17,0.002088,8.10301402
pavel_fischer,2022-12-17,0.0003388,8.10335282
pavel_fischer,2022-12-17,0.16976058,8.2731134
danuse_nerudova,2022-12-17,0.015,70.06126562
danuse_nerudova,2022-12-17,0.0242,70.08546562
danuse_nerudova,2022-12-17,0.015,70.10046562
danuse_nerudova,2022-12-17,0.015,70.11546562
danuse_nerudova,2022-12-17,0.015,70.13046562
danuse_nerudova,2022-12-17,0.0242,70.15466562
pavel_fischer,2022-12-17,0.00528649,8.27839989
pavel_fischer,2022-12-17,0.0003388,8.27873869
pavel_fischer,2022-12-17,0.16976058,8.44849927
pavel_fischer,2022-12-17,0.002088,8.45058727
karel_divis,2022-12-17,0.5,6.41698265
petr_pavel,2022-12-17,0.0242,29.44622343
jaroslav_basta,2022-12-17,0.001488,10.16544209
jaroslav_basta,2022-12-17,1.35595323,11.52139532
jaroslav_basta,2022-12-17,0.003993,11.52538832
jaroslav_basta,2022-12-17,0.195885,11.72127332
jaroslav_basta,2022-12-17,0.0313632,11.75263652
jaroslav_basta,2022-12-17,0.8780849,12.63072142
jaroslav_basta,2022-12-17,0.1,12.73072142
pavel_fischer,2022-12-18,0.0007711,8.45135837
pavel_fischer,2022-12-18,0.0007711,8.45212947
pavel_fischer,2022-12-18,0.0007711,8.45290057
pavel_fischer,2022-12-18,0.0007711,8.45367167
pavel_fischer,2022-12-18,0.0007711,8.45444277
karel_divis,2022-12-18,0.0048,6.42178265
petr_pavel,2022-12-18,0.0242,29.47042343
marek_hilser,2022-12-18,0.001,1.06930095
danuse_nerudova,2022-12-19,0.0121,70.16676562
danuse_nerudova,2022-12-19,0.089177,70.25594262
danuse_nerudova,2022-12-19,0.0242,70.28014262
danuse_nerudova,2022-12-19,0.015,70.29514262
danuse_nerudova,2022-12-19,0.26276299,70.55790561
danuse_nerudova,2022-12-19,0.015,70.57290561
danuse_nerudova,2022-12-19,0.0075,70.58040561
danuse_nerudova,2022-12-19,0.01,70.59040561
danuse_nerudova,2022-12-19,0.032501,70.62290661
danuse_nerudova,2022-12-19,0.000477,70.62338361
danuse_nerudova,2022-12-19,0.04625,70.66963361
danuse_nerudova,2022-12-19,0.040236,70.70986961
danuse_nerudova,2022-12-19,0.01851823,70.72838784
danuse_nerudova,2022-12-19,0.01815,70.74653784
danuse_nerudova,2022-12-19,0.0103,70.75683784
pavel_fischer,2022-12-19,0.0013696,8.45581237
pavel_fischer,2022-12-19,0.018,8.47381237
danuse_nerudova,2022-12-19,0.26276299,71.01960083
danuse_nerudova,2022-12-19,0.015,71.03460083
danuse_nerudova,2022-12-19,0.0075,71.04210083
danuse_nerudova,2022-12-19,0.01,71.05210083
danuse_nerudova,2022-12-19,0.032501,71.08460183
danuse_nerudova,2022-12-19,0.000477,71.08507883
danuse_nerudova,2022-12-19,0.04625,71.13132883
danuse_nerudova,2022-12-19,0.040236,71.17156483
danuse_nerudova,2022-12-19,0.01851823,71.19008306
danuse_nerudova,2022-12-19,0.01815,71.20823306
danuse_nerudova,2022-12-19,0.0103,71.21853306
danuse_nerudova,2022-12-19,0.0121,71.23063306
danuse_nerudova,2022-12-19,0.089177,71.31981006
danuse_nerudova,2022-12-19,0.0242,71.34401006
danuse_nerudova,2022-12-19,0.015,71.35901006
pavel_fischer,2022-12-19,0.018,8.49181237
pavel_fischer,2022-12-19,0.0013696,8.49318197
danuse_nerudova,2022-12-19,0.26276299,71.62177305
danuse_nerudova,2022-12-19,0.015,71.63677305
danuse_nerudova,2022-12-19,0.0242,71.66097305
danuse_nerudova,2022-12-19,0.015,71.67597305
danuse_nerudova,2022-12-19,0.0075,71.68347305
danuse_nerudova,2022-12-19,0.01,71.69347305
danuse_nerudova,2022-12-19,0.032501,71.72597405
danuse_nerudova,2022-12-19,0.000477,71.72645105
danuse_nerudova,2022-12-19,0.04625,71.77270105
danuse_nerudova,2022-12-19,0.040236,71.81293705
danuse_nerudova,2022-12-19,0.01851823,71.83145528
danuse_nerudova,2022-12-19,0.01815,71.84960528
danuse_nerudova,2022-12-19,0.0103,71.85990528
danuse_nerudova,2022-12-19,0.0121,71.87200528
danuse_nerudova,2022-12-19,0.089177,71.96118228
danuse_nerudova,2022-12-19,0.040236,72.00141828
danuse_nerudova,2022-12-19,0.01851823,72.01993651
danuse_nerudova,2022-12-19,0.01815,72.03808651
danuse_nerudova,2022-12-19,0.0103,72.04838651
danuse_nerudova,2022-12-19,0.0121,72.06048651
danuse_nerudova,2022-12-19,0.089177,72.14966351
danuse_nerudova,2022-12-19,0.015,72.16466351
danuse_nerudova,2022-12-19,0.04625,72.21091351
danuse_nerudova,2022-12-19,0.000477,72.21139051
danuse_nerudova,2022-12-19,0.032501,72.24389151
danuse_nerudova,2022-12-19,0.01,72.25389151
danuse_nerudova,2022-12-19,0.0075,72.26139151
danuse_nerudova,2022-12-19,0.015,72.27639151
danuse_nerudova,2022-12-19,0.26276299,72.5391545
danuse_nerudova,2022-12-19,0.0242,72.5633545
pavel_fischer,2022-12-19,0.018,8.51118197
pavel_fischer,2022-12-19,0.0013696,8.51255157
danuse_nerudova,2022-12-19,0.0121,72.5754545
danuse_nerudova,2022-12-19,0.089177,72.6646315
danuse_nerudova,2022-12-19,0.0242,72.6888315
danuse_nerudova,2022-12-19,0.015,72.7038315
danuse_nerudova,2022-12-19,0.26276299,72.96659449
danuse_nerudova,2022-12-19,0.015,72.98159449
danuse_nerudova,2022-12-19,0.0075,72.98909449
danuse_nerudova,2022-12-19,0.01,72.99909449
danuse_nerudova,2022-12-19,0.032501,73.03159549
danuse_nerudova,2022-12-19,0.000477,73.03207249
danuse_nerudova,2022-12-19,0.04625,73.07832249
danuse_nerudova,2022-12-19,0.040236,73.11855849
danuse_nerudova,2022-12-19,0.01851823,73.13707672
danuse_nerudova,2022-12-19,0.01815,73.15522672
danuse_nerudova,2022-12-19,0.0103,73.16552672
pavel_fischer,2022-12-19,0.018,8.53055157
pavel_fischer,2022-12-19,0.0013696,8.53192117
danuse_nerudova,2022-12-19,0.015,73.18052672
danuse_nerudova,2022-12-19,0.0075,73.18802672
danuse_nerudova,2022-12-19,0.01,73.19802672
danuse_nerudova,2022-12-19,0.032501,73.23052772
danuse_nerudova,2022-12-19,0.000477,73.23100472
danuse_nerudova,2022-12-19,0.04625,73.27725472
danuse_nerudova,2022-12-19,0.040236,73.31749072
danuse_nerudova,2022-12-19,0.01851823,73.33600895
danuse_nerudova,2022-12-19,0.01815,73.35415895
danuse_nerudova,2022-12-19,0.0103,73.36445895
danuse_nerudova,2022-12-19,0.0121,73.37655895
danuse_nerudova,2022-12-19,0.089177,73.46573595
danuse_nerudova,2022-12-19,0.0242,73.48993595
danuse_nerudova,2022-12-19,0.015,73.50493595
danuse_nerudova,2022-12-19,0.26276299,73.76769894
pavel_fischer,2022-12-19,0.018,8.54992117
pavel_fischer,2022-12-19,0.0013696,8.55129077
petr_pavel,2022-12-19,0.0242,29.49462343
petr_pavel,2022-12-19,0.011412,29.50603543
petr_pavel,2022-12-19,0.0021025,29.50813793
petr_pavel,2022-12-19,0.000508,29.50864593
danuse_nerudova,2022-12-20,0.000999,73.76869794
danuse_nerudova,2022-12-20,0.000999,73.76969694
danuse_nerudova,2022-12-20,0.015,73.78469694
danuse_nerudova,2022-12-20,0.005,73.78969694
tomas_zima,2022-12-20,0.25,2.05954616
pavel_fischer,2022-12-20,0.0009632,8.55225397
danuse_nerudova,2022-12-20,0.015,73.80469694
danuse_nerudova,2022-12-20,0.000999,73.80569594
danuse_nerudova,2022-12-20,0.000999,73.80669494
danuse_nerudova,2022-12-20,0.005,73.81169494
pavel_fischer,2022-12-20,0.0009632,8.55321717
danuse_nerudova,2022-12-20,0.005,73.81669494
danuse_nerudova,2022-12-20,0.000999,73.81769394
danuse_nerudova,2022-12-20,0.000999,73.81869294
danuse_nerudova,2022-12-20,0.015,73.83369294
tomas_zima,2022-12-20,0.25,2.30954616
pavel_fischer,2022-12-20,0.0009632,8.55418037
danuse_nerudova,2022-12-20,0.000999,73.83469194
danuse_nerudova,2022-12-20,0.000999,73.83569094
danuse_nerudova,2022-12-20,0.005,73.84069094
danuse_nerudova,2022-12-20,0.015,73.85569094
danuse_nerudova,2022-12-20,0.005,73.86069094
danuse_nerudova,2022-12-20,0.000999,73.86168994
danuse_nerudova,2022-12-20,0.015,73.87668994
danuse_nerudova,2022-12-20,0.000999,73.87768894
tomas_zima,2022-12-20,0.25,2.55954616
tomas_zima,2022-12-20,0.25,2.80954616
pavel_fischer,2022-12-20,0.0009632,8.55514357
danuse_nerudova,2022-12-20,0.000999,73.87868794
danuse_nerudova,2022-12-20,0.000999,73.87968694
danuse_nerudova,2022-12-20,0.015,73.89468694
danuse_nerudova,2022-12-20,0.005,73.89968694
pavel_fischer,2022-12-20,0.0009632,8.55610677
petr_pavel,2022-12-20,0.00081881,29.50946474
petr_pavel,2022-12-20,0.0242,29.53366474
marek_hilser,2022-12-20,0.003,1.07230095
josef_stredula,2022-12-20,0.3,2.35762179
karel_janecek,2022-12-20,0.142,34.88857759
danuse_nerudova,2022-12-21,0.0242,73.92388694
danuse_nerudova,2022-12-21,0.015,73.93888694
danuse_nerudova,2022-12-21,0.012,73.95088694
danuse_nerudova,2022-12-21,0.004672,73.95555894
danuse_nerudova,2022-12-21,0.008657,73.96421594
danuse_nerudova,2022-12-21,0.00000111,73.96421705
danuse_nerudova,2022-12-21,0.00000007,73.96421712
danuse_nerudova,2022-12-21,0.05,74.01421712
danuse_nerudova,2022-12-21,0.01,74.02421712
pavel_fischer,2022-12-21,0.0011206,8.55722737
pavel_fischer,2022-12-21,0.014036,8.57126337
pavel_fischer,2022-12-21,0.003388,8.57465137
pavel_fischer,2022-12-21,0.000839,8.57549037
pavel_fischer,2022-12-21,0.010164,8.58565437
pavel_fischer,2022-12-21,0.027,8.61265437
pavel_fischer,2022-12-21,0.019,8.63165437
danuse_nerudova,2022-12-21,0.00000007,74.02421719
danuse_nerudova,2022-12-21,0.015,74.03921719
danuse_nerudova,2022-12-21,0.0242,74.06341719
danuse_nerudova,2022-12-21,0.012,74.07541719
danuse_nerudova,2022-12-21,0.05,74.12541719
danuse_nerudova,2022-12-21,0.00000111,74.1254183
danuse_nerudova,2022-12-21,0.004672,74.1300903
danuse_nerudova,2022-12-21,0.01,74.1400903
danuse_nerudova,2022-12-21,0.008657,74.1487473
pavel_fischer,2022-12-21,0.014036,8.64569037
pavel_fischer,2022-12-21,0.003388,8.64907837
pavel_fischer,2022-12-21,0.0011206,8.65019897
pavel_fischer,2022-12-21,0.000839,8.65103797
pavel_fischer,2022-12-21,0.010164,8.66120197
pavel_fischer,2022-12-21,0.027,8.68820197
pavel_fischer,2022-12-21,0.019,8.70720197
danuse_nerudova,2022-12-21,0.05,74.1987473
danuse_nerudova,2022-12-21,0.00000007,74.19874737
danuse_nerudova,2022-12-21,0.0242,74.22294737
danuse_nerudova,2022-12-21,0.015,74.23794737
danuse_nerudova,2022-12-21,0.012,74.24994737
danuse_nerudova,2022-12-21,0.004672,74.25461937
danuse_nerudova,2022-12-21,0.01,74.26461937
danuse_nerudova,2022-12-21,0.00000111,74.26462048
danuse_nerudova,2022-12-21,0.008657,74.27327748
danuse_nerudova,2022-12-21,0.00000007,74.27327755
danuse_nerudova,2022-12-21,0.05,74.32327755
danuse_nerudova,2022-12-21,0.0242,74.34747755
danuse_nerudova,2022-12-21,0.015,74.36247755
danuse_nerudova,2022-12-21,0.012,74.37447755
danuse_nerudova,2022-12-21,0.004672,74.37914955
danuse_nerudova,2022-12-21,0.01,74.38914955
danuse_nerudova,2022-12-21,0.00000111,74.38915066
danuse_nerudova,2022-12-21,0.008657,74.39780766
pavel_fischer,2022-12-21,0.014036,8.72123797
pavel_fischer,2022-12-21,0.003388,8.72462597
pavel_fischer,2022-12-21,0.0011206,8.72574657
pavel_fischer,2022-12-21,0.000839,8.72658557
pavel_fischer,2022-12-21,0.010164,8.73674957
pavel_fischer,2022-12-21,0.027,8.76374957
pavel_fischer,2022-12-21,0.019,8.78274957
danuse_nerudova,2022-12-21,0.05,74.44780766
danuse_nerudova,2022-12-21,0.00000007,74.44780773
danuse_nerudova,2022-12-21,0.00000111,74.44780884
danuse_nerudova,2022-12-21,0.008657,74.45646584
danuse_nerudova,2022-12-21,0.0242,74.48066584
danuse_nerudova,2022-12-21,0.012,74.49266584
danuse_nerudova,2022-12-21,0.004672,74.49733784
danuse_nerudova,2022-12-21,0.01,74.50733784
danuse_nerudova,2022-12-21,0.015,74.52233784
danuse_nerudova,2022-12-21,0.015,74.53733784
danuse_nerudova,2022-12-21,0.0242,74.56153784
danuse_nerudova,2022-12-21,0.05,74.61153784
danuse_nerudova,2022-12-21,0.01,74.62153784
danuse_nerudova,2022-12-21,0.00000007,74.62153791
danuse_nerudova,2022-12-21,0.00000111,74.62153902
danuse_nerudova,2022-12-21,0.008657,74.63019602
danuse_nerudova,2022-12-21,0.004672,74.63486802
danuse_nerudova,2022-12-21,0.012,74.64686802
pavel_fischer,2022-12-21,0.014036,8.79678557
pavel_fischer,2022-12-21,0.003388,8.80017357
pavel_fischer,2022-12-21,0.0011206,8.80129417
pavel_fischer,2022-12-21,0.000839,8.80213317
pavel_fischer,2022-12-21,0.010164,8.81229717
pavel_fischer,2022-12-21,0.027,8.83929717
pavel_fischer,2022-12-21,0.019,8.85829717
petr_pavel,2022-12-21,0.000128,29.53379274
petr_pavel,2022-12-21,0.000701,29.53449374
petr_pavel,2022-12-21,0.000318,29.53481174
petr_pavel,2022-12-21,0.000721,29.53553274
petr_pavel,2022-12-21,0.000217,29.53574974
petr_pavel,2022-12-21,0.000272,29.53602174
petr_pavel,2022-12-21,0.00005,29.53607174
petr_pavel,2022-12-21,0.000385,29.53645674
petr_pavel,2022-12-21,0.000145,29.53660174
petr_pavel,2022-12-21,0.000326,29.53692774
petr_pavel,2022-12-21,0.000566,29.53749374
petr_pavel,2022-12-21,0.002035,29.53952874
petr_pavel,2022-12-21,0.00488,29.54440874
petr_pavel,2022-12-21,0.000385,29.54479374
petr_pavel,2022-12-21,0.000565,29.54535874
petr_pavel,2022-12-21,0.08107,29.62642874
petr_pavel,2022-12-21,0.00209,29.62851874
petr_pavel,2022-12-21,0.001394,29.62991274
petr_pavel,2022-12-21,0.00057,29.63048274
petr_pavel,2022-12-21,0.000689,29.63117174
marek_hilser,2022-12-21,0.0525,1.12480095
marek_hilser,2022-12-21,0.04,1.16480095
marek_hilser,2022-12-21,0.009413,1.17421395
josef_stredula,2022-12-21,0.00847,2.36609179
karel_janecek,2022-12-21,0.025,34.91357759
danuse_nerudova,2022-12-22,0.015,74.66186802
danuse_nerudova,2022-12-22,0.00741,74.66927802
danuse_nerudova,2022-12-22,0.006253,74.67553102
danuse_nerudova,2022-12-22,0.05,74.72553102
danuse_nerudova,2022-12-22,0.00847,74.73400102
danuse_nerudova,2022-12-22,0.020054,74.75405502
danuse_nerudova,2022-12-22,0.008,74.76205502
danuse_nerudova,2022-12-22,0.003629,74.76568402
danuse_nerudova,2022-12-22,0.008525,74.77420902
danuse_nerudova,2022-12-22,0.605,75.37920902
pavel_fischer,2022-12-22,0.0014655,8.85976267
pavel_fischer,2022-12-22,0.0504,8.91016267
pavel_fischer,2022-12-22,0.09,9.00016267
danuse_nerudova,2022-12-22,0.015,75.39420902
danuse_nerudova,2022-12-22,0.00741,75.40161902
danuse_nerudova,2022-12-22,0.006253,75.40787202
danuse_nerudova,2022-12-22,0.05,75.45787202
danuse_nerudova,2022-12-22,0.00847,75.46634202
danuse_nerudova,2022-12-22,0.020054,75.48639602
danuse_nerudova,2022-12-22,0.008,75.49439602
danuse_nerudova,2022-12-22,0.003629,75.49802502
danuse_nerudova,2022-12-22,0.008525,75.50655002
danuse_nerudova,2022-12-22,0.605,76.11155002
danuse_nerudova,2022-12-22,0.015,76.12655002
danuse_nerudova,2022-12-22,0.00741,76.13396002
danuse_nerudova,2022-12-22,0.00847,76.14243002
danuse_nerudova,2022-12-22,0.05,76.19243002
danuse_nerudova,2022-12-22,0.006253,76.19868302
danuse_nerudova,2022-12-22,0.605,76.80368302
danuse_nerudova,2022-12-22,0.008525,76.81220802
danuse_nerudova,2022-12-22,0.003629,76.81583702
danuse_nerudova,2022-12-22,0.008,76.82383702
danuse_nerudova,2022-12-22,0.020054,76.84389102
pavel_fischer,2022-12-22,0.0504,9.05056267
pavel_fischer,2022-12-22,0.0014655,9.05202817
pavel_fischer,2022-12-22,0.09,9.14202817
danuse_nerudova,2022-12-22,0.006253,76.85014402
danuse_nerudova,2022-12-22,0.05,76.90014402
danuse_nerudova,2022-12-22,0.00847,76.90861402
danuse_nerudova,2022-12-22,0.020054,76.92866802
danuse_nerudova,2022-12-22,0.008,76.93666802
danuse_nerudova,2022-12-22,0.003629,76.94029702
danuse_nerudova,2022-12-22,0.008525,76.94882202
danuse_nerudova,2022-12-22,0.605,77.55382202
danuse_nerudova,2022-12-22,0.00741,77.56123202
danuse_nerudova,2022-12-22,0.015,77.57623202
danuse_nerudova,2022-12-22,0.020054,77.59628602
danuse_nerudova,2022-12-22,0.00847,77.60475602
danuse_nerudova,2022-12-22,0.05,77.65475602
danuse_nerudova,2022-12-22,0.006253,77.66100902
danuse_nerudova,2022-12-22,0.00741,77.66841902
danuse_nerudova,2022-12-22,0.015,77.68341902
danuse_nerudova,2022-12-22,0.605,78.28841902
danuse_nerudova,2022-12-22,0.008525,78.29694402
danuse_nerudova,2022-12-22,0.003629,78.30057302
danuse_nerudova,2022-12-22,0.008,78.30857302
pavel_fischer,2022-12-22,0.0014655,9.14349367
pavel_fischer,2022-12-22,0.0504,9.19389367
pavel_fischer,2022-12-22,0.09,9.28389367
danuse_nerudova,2022-12-22,0.00847,78.31704302
danuse_nerudova,2022-12-22,0.020054,78.33709702
danuse_nerudova,2022-12-22,0.008,78.34509702
danuse_nerudova,2022-12-22,0.003629,78.34872602
danuse_nerudova,2022-12-22,0.008525,78.35725102
danuse_nerudova,2022-12-22,0.605,78.96225102
danuse_nerudova,2022-12-22,0.05,79.01225102
danuse_nerudova,2022-12-22,0.015,79.02725102
danuse_nerudova,2022-12-22,0.00741,79.03466102
danuse_nerudova,2022-12-22,0.006253,79.04091402
danuse_nerudova,2022-12-22,0.605,79.64591402
danuse_nerudova,2022-12-22,0.008525,79.65443902
danuse_nerudova,2022-12-22,0.003629,79.65806802
danuse_nerudova,2022-12-22,0.020054,79.67812202
danuse_nerudova,2022-12-22,0.05,79.72812202
danuse_nerudova,2022-12-22,0.006253,79.73437502
danuse_nerudova,2022-12-22,0.00741,79.74178502
danuse_nerudova,2022-12-22,0.015,79.75678502
danuse_nerudova,2022-12-22,0.008,79.76478502
danuse_nerudova,2022-12-22,0.00847,79.77325502
petr_pavel,2022-12-22,0.0242,29.65537174
petr_pavel,2022-12-22,0.0242,29.67957174
petr_pavel,2022-12-22,0.006489,29.68606074
petr_pavel,2022-12-22,0.02419302,29.71025376
petr_pavel,2022-12-22,0.001452,29.71170576
marek_hilser,2022-12-22,0.07,1.24421395
marek_hilser,2022-12-22,0.0075,1.25171395
marek_hilser,2022-12-22,0.00042038,1.25213433
josef_stredula,2022-12-22,0.00102286,2.36711465
josef_stredula,2022-12-22,0.13,2.49711465
josef_stredula,2022-12-22,0.23,2.72711465
josef_stredula,2022-12-22,0.02,2.74711465
josef_stredula,2022-12-22,0.85,3.59711465
jaroslav_basta,2022-12-22,0.0012,12.73192142
jaroslav_basta,2022-12-22,0.004,12.73592142
jaroslav_basta,2022-12-22,0.007,12.74292142
danuse_nerudova,2022-12-23,0.0242,79.79745502
danuse_nerudova,2022-12-23,0.015,79.81245502
tomas_zima,2022-12-23,0.04,2.84954616
pavel_fischer,2022-12-23,0.014093,9.29798667
pavel_fischer,2022-12-23,0.0008067,9.29879337
pavel_fischer,2022-12-23,0.484,9.78279337
danuse_nerudova,2022-12-23,0.0242,79.83665502
danuse_nerudova,2022-12-23,0.015,79.85165502
tomas_zima,2022-12-23,0.04,2.88954616
pavel_fischer,2022-12-23,0.484,10.26679337
pavel_fischer,2022-12-23,0.0008067,10.26760007
pavel_fischer,2022-12-23,0.014093,10.28169307
danuse_nerudova,2022-12-23,0.015,79.86665502
danuse_nerudova,2022-12-23,0.0242,79.89085502
tomas_zima,2022-12-23,0.04,2.92954616
danuse_nerudova,2022-12-23,0.015,79.90585502
danuse_nerudova,2022-12-23,0.0242,79.93005502
pavel_fischer,2022-12-23,0.014093,10.29578607
pavel_fischer,2022-12-23,0.0008067,10.29659277
pavel_fischer,2022-12-23,0.484,10.78059277
danuse_nerudova,2022-12-23,0.0242,79.95425502
danuse_nerudova,2022-12-23,0.015,79.96925502
danuse_nerudova,2022-12-23,0.015,79.98425502
danuse_nerudova,2022-12-23,0.0242,80.00845502
pavel_fischer,2022-12-23,0.484,11.26459277
pavel_fischer,2022-12-23,0.0008067,11.26539947
pavel_fischer,2022-12-23,0.014093,11.27949247
danuse_nerudova,2022-12-23,0.015,80.02345502
danuse_nerudova,2022-12-23,0.0242,80.04765502
tomas_zima,2022-12-23,0.04,2.96954616
petr_pavel,2022-12-23,0.0242,29.73590576
petr_pavel,2022-12-23,0.0242,29.76010576
petr_pavel,2022-12-23,0.02608785,29.78619361
petr_pavel,2022-12-23,0.0484,29.83459361
petr_pavel,2022-12-23,0.0043076,29.83890121
petr_pavel,2022-12-23,0.01089,29.84979121
petr_pavel,2022-12-23,0.003025,29.85281621
petr_pavel,2022-12-23,0.00187308,29.85468929
marek_hilser,2022-12-23,0.001,1.25313433
karel_janecek,2022-12-23,0.015,34.92857759
danuse_nerudova,2022-12-24,0.015,80.06265502
pavel_fischer,2022-12-24,0.01,11.28949247
danuse_nerudova,2022-12-24,0.015,80.07765502
pavel_fischer,2022-12-24,0.01,11.29949247
danuse_nerudova,2022-12-24,0.015,80.09265502
pavel_fischer,2022-12-24,0.01,11.30949247
danuse_nerudova,2022-12-24,0.015,80.10765502
danuse_nerudova,2022-12-24,0.015,80.12265502
pavel_fischer,2022-12-24,0.01,11.31949247
danuse_nerudova,2022-12-24,0.015,80.13765502
danuse_nerudova,2022-12-24,0.015,80.15265502
pavel_fischer,2022-12-24,0.01,11.32949247
danuse_nerudova,2022-12-24,0.015,80.16765502
petr_pavel,2022-12-24,0.0242,29.87888929
petr_pavel,2022-12-24,0.0242,29.90308929
danuse_nerudova,2022-12-25,0.015,80.18265502
danuse_nerudova,2022-12-25,0.015,80.19765502
danuse_nerudova,2022-12-25,0.015,80.21265502
danuse_nerudova,2022-12-25,0.015,80.22765502
danuse_nerudova,2022-12-25,0.015,80.24265502
danuse_nerudova,2022-12-25,0.015,80.25765502
danuse_nerudova,2022-12-25,0.015,80.27265502
danuse_nerudova,2022-12-25,0.015,80.28765502
petr_pavel,2022-12-25,0.0242,29.92728929
petr_pavel,2022-12-25,0.0242,29.95148929
danuse_nerudova,2022-12-26,0.015,80.30265502
danuse_nerudova,2022-12-26,0.015,80.31765502
danuse_nerudova,2022-12-26,0.015,80.33265502
danuse_nerudova,2022-12-26,0.015,80.34765502
danuse_nerudova,2022-12-26,0.015,80.36265502
danuse_nerudova,2022-12-26,0.015,80.37765502
danuse_nerudova,2022-12-26,0.015,80.39265502
danuse_nerudova,2022-12-26,0.015,80.40765502
danuse_nerudova,2022-12-26,0.015,80.42265502
petr_pavel,2022-12-26,0.0242,29.97568929
danuse_nerudova,2022-12-27,0.004075,80.42673002
danuse_nerudova,2022-12-27,0.001815,80.42854502
danuse_nerudova,2022-12-27,0.01,80.43854502
danuse_nerudova,2022-12-27,0.02490528,80.4634503
danuse_nerudova,2022-12-27,0.03531,80.4987603
danuse_nerudova,2022-12-27,0.21999971,80.71876001
danuse_nerudova,2022-12-27,0.004075,80.72283501
danuse_nerudova,2022-12-27,0.21999971,80.94283472
danuse_nerudova,2022-12-27,0.03531,80.97814472
danuse_nerudova,2022-12-27,0.02490528,81.00305
danuse_nerudova,2022-12-27,0.01,81.01305
danuse_nerudova,2022-12-27,0.001815,81.014865
danuse_nerudova,2022-12-27,0.21999971,81.23486471
danuse_nerudova,2022-12-27,0.03531,81.27017471
danuse_nerudova,2022-12-27,0.02490528,81.29507999
danuse_nerudova,2022-12-27,0.01,81.30507999
danuse_nerudova,2022-12-27,0.001815,81.30689499
danuse_nerudova,2022-12-27,0.004075,81.31096999
danuse_nerudova,2022-12-27,0.21999971,81.5309697
danuse_nerudova,2022-12-27,0.004075,81.5350447
danuse_nerudova,2022-12-27,0.001815,81.5368597
danuse_nerudova,2022-12-27,0.01,81.5468597
danuse_nerudova,2022-12-27,0.03531,81.5821697
danuse_nerudova,2022-12-27,0.02490528,81.60707498
danuse_nerudova,2022-12-27,0.21999971,81.82707469
danuse_nerudova,2022-12-27,0.004075,81.83114969
danuse_nerudova,2022-12-27,0.001815,81.83296469
danuse_nerudova,2022-12-27,0.01,81.84296469
danuse_nerudova,2022-12-27,0.02490528,81.86786997
danuse_nerudova,2022-12-27,0.03531,81.90317997
danuse_nerudova,2022-12-27,0.21999971,82.12317968
danuse_nerudova,2022-12-27,0.03531,82.15848968
danuse_nerudova,2022-12-27,0.02490528,82.18339496
danuse_nerudova,2022-12-27,0.01,82.19339496
danuse_nerudova,2022-12-27,0.001815,82.19520996
danuse_nerudova,2022-12-27,0.004075,82.19928496
danuse_nerudova,2022-12-27,0.004075,82.20335996
danuse_nerudova,2022-12-27,0.001815,82.20517496
danuse_nerudova,2022-12-27,0.03531,82.24048496
danuse_nerudova,2022-12-27,0.02490528,82.26539024
danuse_nerudova,2022-12-27,0.01,82.27539024
danuse_nerudova,2022-12-27,0.21999971,82.49538995
danuse_nerudova,2022-12-27,0.004075,82.49946495
danuse_nerudova,2022-12-27,0.21999971,82.71946466
danuse_nerudova,2022-12-27,0.001815,82.72127966
danuse_nerudova,2022-12-27,0.01,82.73127966
danuse_nerudova,2022-12-27,0.02490528,82.75618494
danuse_nerudova,2022-12-27,0.03531,82.79149494
petr_pavel,2022-12-27,0.005,29.98068929
petr_pavel,2022-12-27,0.17182,30.15250929
petr_pavel,2022-12-27,0.008414,30.16092329
petr_pavel,2022-12-27,0.0175,30.17842329
josef_stredula,2022-12-27,0.8,4.39711465
danuse_nerudova,2022-12-28,0.05,82.84149494
danuse_nerudova,2022-12-28,0.002178,82.84367294
