entity,date,income_million,cumulative_income_million
petr_pavel,2023-01-04,0.002,39.73191024
petr_pavel,2023-01-04,0.001,39.73291024
petr_pavel,2023-01-04,0.0005,39.73341024
petr_pavel,2023-01-04,0.00025,39.73366024
petr_pavel,2023-01-04,0.005,39.73866024
petr_pavel,2023-01-04,0.00000001,39.73866025
petr_pavel,2023-01-04,0.0025,39.74116025
petr_pavel,2023-01-04,0.05,39.79116025
marek_hilser,2023-01-04,0.0005,1.29636596
marek_hilser,2023-01-04,0.00000001,1.29636597
josef_stredula,2023-01-04,0.00000001,9.5398983
jaroslav_basta,2023-01-04,0.1,12.95073011
jaroslav_basta,2023-01-04,0.0006,12.95133011
andrej_babis,2023-01-04,0.00000001,0.06290771
andrej_babis,2023-01-04,0.00000001,0.06290772
andrej_babis,2023-01-04,0.00000001,0.06290773
andrej_babis,2023-01-04,0.00000001,0.06290774
andrej_babis,2023-01-04,0.00000001,0.06290775
andrej_babis,2023-01-04,0.00000001,0.06290776
andrej_babis,2023-01-04,0.00000001,0.06290777
andrej_babis,2023-01-04,0.00000001,0.06290778
andrej_babis,2023-01-04,0.00000001,0.06290779
andrej_babis,2023-01-04,0.00000001,0.0629078
andrej_babis,2023-01-04,0.00000001,0.06290781
andrej_babis,2023-01-04,0.00000001,0.06290782
andrej_babis,2023-01-04,0.00000001,0.06290783
danuse_nerudova,2023-01-05,0.0005,110.8084035
danuse_nerudova,2023-01-05,0.021413,110.8298165
danuse_nerudova,2023-01-05,0.03,110.8598165
danuse_nerudova,2023-01-05,0.001,110.8608165
danuse_nerudova,2023-01-05,0.00000001,110.86081651
danuse_nerudova,2023-01-05,0.0001,110.86091651
danuse_nerudova,2023-01-05,0.0005,110.86141651
danuse_nerudova,2023-01-05,0.0005,110.86191651
danuse_nerudova,2023-01-05,0.000001,110.86191751
danuse_nerudova,2023-01-05,0.5,111.36191751
danuse_nerudova,2023-01-05,0.00005,111.36196751
danuse_nerudova,2023-01-05,0.00025,111.36221751
tomas_zima,2023-01-05,0.01,4.82689562
pavel_fischer,2023-01-05,0.001,20.49729203
pavel_fischer,2023-01-05,0.00000001,20.49729204
pavel_fischer,2023-01-05,0.001,20.49829204
pavel_fischer,2023-01-05,0.002,20.50029204
pavel_fischer,2023-01-05,0.001,20.50129204
pavel_fischer,2023-01-05,0.0005,20.50179204
pavel_fischer,2023-01-05,0.001,20.50279204
pavel_fischer,2023-01-05,0.005,20.50779204
pavel_fischer,2023-01-05,0.00000031,20.50779235
pavel_fischer,2023-01-05,0.0005,20.50829235
danuse_nerudova,2023-01-05,0.00025,111.36246751
danuse_nerudova,2023-01-05,0.000001,111.36246851
danuse_nerudova,2023-01-05,0.5,111.86246851
danuse_nerudova,2023-01-05,0.0005,111.86296851
danuse_nerudova,2023-01-05,0.0005,111.86346851
danuse_nerudova,2023-01-05,0.0001,111.86356851
danuse_nerudova,2023-01-05,0.00000001,111.86356852
danuse_nerudova,2023-01-05,0.0005,111.86406852
danuse_nerudova,2023-01-05,0.021413,111.88548152
danuse_nerudova,2023-01-05,0.03,111.91548152
danuse_nerudova,2023-01-05,0.001,111.91648152
danuse_nerudova,2023-01-05,0.00005,111.91653152
pavel_fischer,2023-01-05,0.00000001,20.50829236
pavel_fischer,2023-01-05,0.002,20.51029236
pavel_fischer,2023-01-05,0.001,20.51129236
pavel_fischer,2023-01-05,0.00000031,20.51129267
pavel_fischer,2023-01-05,0.005,20.51629267
pavel_fischer,2023-01-05,0.001,20.51729267
pavel_fischer,2023-01-05,0.0005,20.51779267
pavel_fischer,2023-01-05,0.001,20.51879267
pavel_fischer,2023-01-05,0.0005,20.51929267
pavel_fischer,2023-01-05,0.001,20.52029267
danuse_nerudova,2023-01-05,0.00025,111.91678152
danuse_nerudova,2023-01-05,0.000001,111.91678252
danuse_nerudova,2023-01-05,0.5,112.41678252
danuse_nerudova,2023-01-05,0.0005,112.41728252
danuse_nerudova,2023-01-05,0.0005,112.41778252
danuse_nerudova,2023-01-05,0.0001,112.41788252
danuse_nerudova,2023-01-05,0.00000001,112.41788253
danuse_nerudova,2023-01-05,0.0005,112.41838253
danuse_nerudova,2023-01-05,0.021413,112.43979553
danuse_nerudova,2023-01-05,0.03,112.46979553
danuse_nerudova,2023-01-05,0.001,112.47079553
danuse_nerudova,2023-01-05,0.00005,112.47084553
tomas_zima,2023-01-05,0.01,4.83689562
pavel_fischer,2023-01-05,0.00000031,20.52029298
pavel_fischer,2023-01-05,0.005,20.52529298
pavel_fischer,2023-01-05,0.001,20.52629298
pavel_fischer,2023-01-05,0.002,20.52829298
pavel_fischer,2023-01-05,0.001,20.52929298
pavel_fischer,2023-01-05,0.0005,20.52979298
pavel_fischer,2023-01-05,0.001,20.53079298
pavel_fischer,2023-01-05,0.00000001,20.53079299
pavel_fischer,2023-01-05,0.001,20.53179299
pavel_fischer,2023-01-05,0.0005,20.53229299
danuse_nerudova,2023-01-05,0.0005,112.47134553
danuse_nerudova,2023-01-05,0.021413,112.49275853
danuse_nerudova,2023-01-05,0.03,112.52275853
danuse_nerudova,2023-01-05,0.001,112.52375853
danuse_nerudova,2023-01-05,0.000001,112.52375953
danuse_nerudova,2023-01-05,0.00025,112.52400953
danuse_nerudova,2023-01-05,0.00005,112.52405953
danuse_nerudova,2023-01-05,0.5,113.02405953
danuse_nerudova,2023-01-05,0.0005,113.02455953
danuse_nerudova,2023-01-05,0.0005,113.02505953
danuse_nerudova,2023-01-05,0.0001,113.02515953
danuse_nerudova,2023-01-05,0.00000001,113.02515954
pavel_fischer,2023-01-05,0.00000031,20.5322933
pavel_fischer,2023-01-05,0.005,20.5372933
pavel_fischer,2023-01-05,0.001,20.5382933
pavel_fischer,2023-01-05,0.002,20.5402933
pavel_fischer,2023-01-05,0.001,20.5412933
pavel_fischer,2023-01-05,0.0005,20.5417933
pavel_fischer,2023-01-05,0.001,20.5427933
pavel_fischer,2023-01-05,0.00000001,20.54279331
pavel_fischer,2023-01-05,0.001,20.54379331
pavel_fischer,2023-01-05,0.0005,20.54429331
danuse_nerudova,2023-01-05,0.0005,113.02565954
danuse_nerudova,2023-01-05,0.021413,113.04707254
danuse_nerudova,2023-01-05,0.03,113.07707254
danuse_nerudova,2023-01-05,0.001,113.07807254
danuse_nerudova,2023-01-05,0.000001,113.07807354
danuse_nerudova,2023-01-05,0.00025,113.07832354
danuse_nerudova,2023-01-05,0.00005,113.07837354
danuse_nerudova,2023-01-05,0.5,113.57837354
danuse_nerudova,2023-01-05,0.0005,113.57887354
danuse_nerudova,2023-01-05,0.0005,113.57937354
danuse_nerudova,2023-01-05,0.0001,113.57947354
danuse_nerudova,2023-01-05,0.00000001,113.57947355
pavel_fischer,2023-01-05,0.001,20.54529331
pavel_fischer,2023-01-05,0.00000001,20.54529332
pavel_fischer,2023-01-05,0.001,20.54629332
pavel_fischer,2023-01-05,0.0005,20.54679332
pavel_fischer,2023-01-05,0.002,20.54879332
pavel_fischer,2023-01-05,0.0005,20.54929332
pavel_fischer,2023-01-05,0.001,20.55029332
pavel_fischer,2023-01-05,0.005,20.55529332
pavel_fischer,2023-01-05,0.00000031,20.55529363
pavel_fischer,2023-01-05,0.001,20.55629363
pavel_fischer,2023-01-05,0.00000031,20.55629394
pavel_fischer,2023-01-05,0.005,20.56129394
pavel_fischer,2023-01-05,0.001,20.56229394
pavel_fischer,2023-01-05,0.002,20.56429394
pavel_fischer,2023-01-05,0.001,20.56529394
pavel_fischer,2023-01-05,0.00000001,20.56529395
pavel_fischer,2023-01-05,0.001,20.56629395
pavel_fischer,2023-01-05,0.0005,20.56679395
pavel_fischer,2023-01-05,0.001,20.56779395
pavel_fischer,2023-01-05,0.0005,20.56829395
pavel_fischer,2023-01-05,0.0005,20.56879395
pavel_fischer,2023-01-05,0.001,20.56979395
pavel_fischer,2023-01-05,0.005,20.57479395
pavel_fischer,2023-01-05,0.00000031,20.57479426
pavel_fischer,2023-01-05,0.001,20.57579426
pavel_fischer,2023-01-05,0.002,20.57779426
pavel_fischer,2023-01-05,0.001,20.57879426
pavel_fischer,2023-01-05,0.00000001,20.57879427
pavel_fischer,2023-01-05,0.001,20.57979427
pavel_fischer,2023-01-05,0.0005,20.58029427
danuse_nerudova,2023-01-05,0.5,114.07947355
danuse_nerudova,2023-01-05,0.0005,114.07997355
danuse_nerudova,2023-01-05,0.0005,114.08047355
danuse_nerudova,2023-01-05,0.0001,114.08057355
danuse_nerudova,2023-01-05,0.00000001,114.08057356
danuse_nerudova,2023-01-05,0.00005,114.08062356
danuse_nerudova,2023-01-05,0.00025,114.08087356
danuse_nerudova,2023-01-05,0.000001,114.08087456
danuse_nerudova,2023-01-05,0.001,114.08187456
danuse_nerudova,2023-01-05,0.03,114.11187456
danuse_nerudova,2023-01-05,0.021413,114.13328756
danuse_nerudova,2023-01-05,0.0005,114.13378756
pavel_fischer,2023-01-05,0.0005,20.58079427
pavel_fischer,2023-01-05,0.001,20.58179427
pavel_fischer,2023-01-05,0.001,20.58279427
pavel_fischer,2023-01-05,0.00000001,20.58279428
pavel_fischer,2023-01-05,0.005,20.58779428
pavel_fischer,2023-01-05,0.00000031,20.58779459
pavel_fischer,2023-01-05,0.001,20.58879459
pavel_fischer,2023-01-05,0.0005,20.58929459
pavel_fischer,2023-01-05,0.001,20.59029459
pavel_fischer,2023-01-05,0.002,20.59229459
danuse_nerudova,2023-01-05,0.001,114.13478756
danuse_nerudova,2023-01-05,0.03,114.16478756
danuse_nerudova,2023-01-05,0.021413,114.18620056
danuse_nerudova,2023-01-05,0.0005,114.18670056
danuse_nerudova,2023-01-05,0.000001,114.18670156
pavel_fischer,2023-01-05,0.002,20.59429459
karel_divis,2023-01-05,0.0002,6.7701638
petr_pavel,2023-01-05,0.0015,39.79266025
petr_pavel,2023-01-05,0.0004,39.79306025
petr_pavel,2023-01-05,0.001,39.79406025
petr_pavel,2023-01-05,0.0005,39.79456025
petr_pavel,2023-01-05,0.001,39.79556025
petr_pavel,2023-01-05,0.0015,39.79706025
petr_pavel,2023-01-05,0.00000001,39.79706026
petr_pavel,2023-01-05,0.002,39.79906026
petr_pavel,2023-01-05,0.001918,39.80097826
marek_hilser,2023-01-05,0.0005,1.29686597
marek_hilser,2023-01-05,0.0015,1.29836597
marek_hilser,2023-01-05,0.0001,1.29846597
marek_hilser,2023-01-05,0.0005,1.29896597
marek_hilser,2023-01-05,0.00000001,1.29896598
marek_hilser,2023-01-05,0.2,1.49896598
josef_stredula,2023-01-05,0.00000001,9.53989831
jaroslav_basta,2023-01-05,0.001,12.95233011
jaroslav_basta,2023-01-05,0.001,12.95333011
jaroslav_basta,2023-01-05,0.2321385,13.18546861
jaroslav_basta,2023-01-05,0.07824,13.26370861
jaroslav_basta,2023-01-05,0.1497375,13.41344611
jaroslav_basta,2023-01-05,0.0001,13.41354611
jaroslav_basta,2023-01-05,0.000001,13.41354711
andrej_babis,2023-01-05,0.00000001,0.06290784
andrej_babis,2023-01-05,0.00000001,0.06290785
andrej_babis,2023-01-05,0.00000001,0.06290786
andrej_babis,2023-01-05,0.00000001,0.06290787
andrej_babis,2023-01-05,0.000005,0.06291287
andrej_babis,2023-01-05,0.00000001,0.06291288
andrej_babis,2023-01-05,0.00000001,0.06291289
andrej_babis,2023-01-05,0.00000001,0.0629129
andrej_babis,2023-01-05,0.00000001,0.06291291
andrej_babis,2023-01-05,0.00000001,0.06291292
andrej_babis,2023-01-05,0.00000001,0.06291293
andrej_babis,2023-01-05,0.00000001,0.06291294
andrej_babis,2023-01-05,0.00000001,0.06291295
andrej_babis,2023-01-05,0.00000001,0.06291296
andrej_babis,2023-01-05,0.00000001,0.06291297
danuse_nerudova,2023-01-06,0.00000001,114.18670157
danuse_nerudova,2023-01-06,0.0181,114.20480157
danuse_nerudova,2023-01-06,2,116.20480157
tomas_zima,2023-01-06,0.025,4.86189562
pavel_fischer,2023-01-06,0.001,20.59529459
pavel_fischer,2023-01-06,0.0005,20.59579459
pavel_fischer,2023-01-06,0.0005,20.59629459
pavel_fischer,2023-01-06,0.001,20.59729459
pavel_fischer,2023-01-06,0.001,20.59829459
pavel_fischer,2023-01-06,0.0002,20.59849459
pavel_fischer,2023-01-06,0.001,20.59949459
pavel_fischer,2023-01-06,0.002,20.60149459
pavel_fischer,2023-01-06,0.005,20.60649459
pavel_fischer,2023-01-06,0.00000001,20.6064946
pavel_fischer,2023-01-06,0.001,20.6074946
pavel_fischer,2023-01-06,0.001,20.6084946
pavel_fischer,2023-01-06,0.001,20.6094946
danuse_nerudova,2023-01-06,2,118.20480157
danuse_nerudova,2023-01-06,0.0181,118.22290157
danuse_nerudova,2023-01-06,0.00000001,118.22290158
pavel_fischer,2023-01-06,0.001,20.6104946
pavel_fischer,2023-01-06,0.0005,20.6109946
pavel_fischer,2023-01-06,0.0005,20.6114946
pavel_fischer,2023-01-06,0.001,20.6124946
pavel_fischer,2023-01-06,0.001,20.6134946
pavel_fischer,2023-01-06,0.001,20.6144946
pavel_fischer,2023-01-06,0.001,20.6154946
pavel_fischer,2023-01-06,0.001,20.6164946
pavel_fischer,2023-01-06,0.00000001,20.61649461
pavel_fischer,2023-01-06,0.005,20.62149461
pavel_fischer,2023-01-06,0.002,20.62349461
pavel_fischer,2023-01-06,0.001,20.62449461
pavel_fischer,2023-01-06,0.0002,20.62469461
danuse_nerudova,2023-01-06,2,120.22290158
danuse_nerudova,2023-01-06,0.00000001,120.22290159
danuse_nerudova,2023-01-06,0.0181,120.24100159
pavel_fischer,2023-01-06,0.005,20.62969461
pavel_fischer,2023-01-06,0.001,20.63069461
pavel_fischer,2023-01-06,0.001,20.63169461
pavel_fischer,2023-01-06,0.001,20.63269461
pavel_fischer,2023-01-06,0.001,20.63369461
pavel_fischer,2023-01-06,0.00000001,20.63369462
pavel_fischer,2023-01-06,0.001,20.63469462
pavel_fischer,2023-01-06,0.0002,20.63489462
pavel_fischer,2023-01-06,0.001,20.63589462
pavel_fischer,2023-01-06,0.002,20.63789462
pavel_fischer,2023-01-06,0.001,20.63889462
pavel_fischer,2023-01-06,0.0005,20.63939462
pavel_fischer,2023-01-06,0.0005,20.63989462
danuse_nerudova,2023-01-06,2,122.24100159
danuse_nerudova,2023-01-06,0.00000001,122.2410016
danuse_nerudova,2023-01-06,0.0181,122.2591016
tomas_zima,2023-01-06,0.025,4.88689562
pavel_fischer,2023-01-06,0.001,20.64089462
pavel_fischer,2023-01-06,0.0005,20.64139462
pavel_fischer,2023-01-06,0.0005,20.64189462
pavel_fischer,2023-01-06,0.001,20.64289462
pavel_fischer,2023-01-06,0.001,20.64389462
pavel_fischer,2023-01-06,0.0002,20.64409462
pavel_fischer,2023-01-06,0.001,20.64509462
pavel_fischer,2023-01-06,0.002,20.64709462
pavel_fischer,2023-01-06,0.005,20.65209462
pavel_fischer,2023-01-06,0.00000001,20.65209463
pavel_fischer,2023-01-06,0.001,20.65309463
pavel_fischer,2023-01-06,0.001,20.65409463
pavel_fischer,2023-01-06,0.001,20.65509463
danuse_nerudova,2023-01-06,2,124.2591016
danuse_nerudova,2023-01-06,0.00000001,124.25910161
danuse_nerudova,2023-01-06,0.0181,124.27720161
pavel_fischer,2023-01-06,0.001,20.65609463
pavel_fischer,2023-01-06,0.0005,20.65659463
pavel_fischer,2023-01-06,0.0005,20.65709463
pavel_fischer,2023-01-06,0.001,20.65809463
pavel_fischer,2023-01-06,0.001,20.65909463
pavel_fischer,2023-01-06,0.0002,20.65929463
pavel_fischer,2023-01-06,0.001,20.66029463
pavel_fischer,2023-01-06,0.002,20.66229463
pavel_fischer,2023-01-06,0.005,20.66729463
pavel_fischer,2023-01-06,0.00000001,20.66729464
pavel_fischer,2023-01-06,0.001,20.66829464
pavel_fischer,2023-01-06,0.001,20.66929464
pavel_fischer,2023-01-06,0.001,20.67029464
danuse_nerudova,2023-01-06,0.00000001,124.27720162
danuse_nerudova,2023-01-06,0.0181,124.29530162
danuse_nerudova,2023-01-06,2,126.29530162
pavel_fischer,2023-01-06,0.0005,20.67079464
pavel_fischer,2023-01-06,0.0005,20.67129464
pavel_fischer,2023-01-06,0.001,20.67229464
pavel_fischer,2023-01-06,0.001,20.67329464
pavel_fischer,2023-01-06,0.001,20.67429464
pavel_fischer,2023-01-06,0.001,20.67529464
pavel_fischer,2023-01-06,0.001,20.67629464
pavel_fischer,2023-01-06,0.00000001,20.67629465
pavel_fischer,2023-01-06,0.005,20.68129465
pavel_fischer,2023-01-06,0.002,20.68329465
pavel_fischer,2023-01-06,0.001,20.68429465
pavel_fischer,2023-01-06,0.0002,20.68449465
pavel_fischer,2023-01-06,0.001,20.68549465
pavel_fischer,2023-01-06,0.002,20.68749465
pavel_fischer,2023-01-06,0.001,20.68849465
pavel_fischer,2023-01-06,0.0002,20.68869465
pavel_fischer,2023-01-06,0.001,20.68969465
pavel_fischer,2023-01-06,0.001,20.69069465
pavel_fischer,2023-01-06,0.0005,20.69119465
pavel_fischer,2023-01-06,0.0005,20.69169465
pavel_fischer,2023-01-06,0.001,20.69269465
pavel_fischer,2023-01-06,0.001,20.69369465
pavel_fischer,2023-01-06,0.001,20.69469465
pavel_fischer,2023-01-06,0.001,20.69569465
pavel_fischer,2023-01-06,0.00000001,20.69569466
pavel_fischer,2023-01-06,0.005,20.70069466
pavel_fischer,2023-01-06,0.005,20.70569466
pavel_fischer,2023-01-06,0.001,20.70669466
pavel_fischer,2023-01-06,0.002,20.70869466
pavel_fischer,2023-01-06,0.00000001,20.70869467
pavel_fischer,2023-01-06,0.001,20.70969467
pavel_fischer,2023-01-06,0.001,20.71069467
pavel_fischer,2023-01-06,0.001,20.71169467
pavel_fischer,2023-01-06,0.001,20.71269467
pavel_fischer,2023-01-06,0.001,20.71369467
pavel_fischer,2023-01-06,0.0005,20.71419467
pavel_fischer,2023-01-06,0.0005,20.71469467
pavel_fischer,2023-01-06,0.001,20.71569467
pavel_fischer,2023-01-06,0.0002,20.71589467
danuse_nerudova,2023-01-06,0.0181,126.31340162
danuse_nerudova,2023-01-06,2,128.31340162
pavel_fischer,2023-01-06,0.001,20.71689467
pavel_fischer,2023-01-06,0.001,20.71789467
petr_pavel,2023-01-06,0.0005,39.80147826
petr_pavel,2023-01-06,0.001,39.80247826
petr_pavel,2023-01-06,0.000925,39.80340326
petr_pavel,2023-01-06,0.002,39.80540326
petr_pavel,2023-01-06,0.001111,39.80651426
petr_pavel,2023-01-06,0.005,39.81151426
petr_pavel,2023-01-06,0.00000001,39.81151427
petr_pavel,2023-01-06,0.03,39.84151427
petr_pavel,2023-01-06,0.002,39.84351427
marek_hilser,2023-01-06,0.00000001,1.49896599
josef_stredula,2023-01-06,0.00000001,9.53989832
jaroslav_basta,2023-01-06,0.0001,13.41364711
andrej_babis,2023-01-06,0.00000001,0.06291298
andrej_babis,2023-01-06,0.00000001,0.06291299
andrej_babis,2023-01-06,0.00000001,0.062913
andrej_babis,2023-01-06,0.00000001,0.06291301
andrej_babis,2023-01-06,0.00000001,0.06291302
andrej_babis,2023-01-06,0.001,0.06391302
andrej_babis,2023-01-06,0.00000001,0.06391303
andrej_babis,2023-01-06,0.00000001,0.06391304
andrej_babis,2023-01-06,0.00000001,0.06391305
andrej_babis,2023-01-06,0.00000001,0.06391306
andrej_babis,2023-01-06,0.00000001,0.06391307
andrej_babis,2023-01-06,0.00000001,0.06391308
andrej_babis,2023-01-06,0.000001,0.06391408
andrej_babis,2023-01-06,0.00000001,0.06391409
danuse_nerudova,2023-01-07,0.003,128.31640162
danuse_nerudova,2023-01-07,0.0015,128.31790162
danuse_nerudova,2023-01-07,0.000101,128.31800262
danuse_nerudova,2023-01-07,0.0001,128.31810262
danuse_nerudova,2023-01-07,0.0001,128.31820262
danuse_nerudova,2023-01-07,0.001,128.31920262
danuse_nerudova,2023-01-07,0.0005,128.31970262
danuse_nerudova,2023-01-07,0.0001,128.31980262
danuse_nerudova,2023-01-07,0.0001,128.31990262
danuse_nerudova,2023-01-07,0.001,128.32090262
danuse_nerudova,2023-01-07,0.0003,128.32120262
danuse_nerudova,2023-01-07,0.00015,128.32135262
tomas_zima,2023-01-07,0.000005,4.88690062
pavel_fischer,2023-01-07,0.001,20.71889467
pavel_fischer,2023-01-07,0.007005,20.72589967
pavel_fischer,2023-01-07,0.001,20.72689967
pavel_fischer,2023-01-07,0.0005,20.72739967
pavel_fischer,2023-01-07,0.001,20.72839967
pavel_fischer,2023-01-07,0.0002,20.72859967
pavel_fischer,2023-01-07,0.002,20.73059967
danuse_nerudova,2023-01-07,0.0001,128.32145262
danuse_nerudova,2023-01-07,0.0001,128.32155262
danuse_nerudova,2023-01-07,0.0005,128.32205262
danuse_nerudova,2023-01-07,0.0001,128.32215262
danuse_nerudova,2023-01-07,0.0001,128.32225262
danuse_nerudova,2023-01-07,0.001,128.32325262
danuse_nerudova,2023-01-07,0.0003,128.32355262
danuse_nerudova,2023-01-07,0.003,128.32655262
danuse_nerudova,2023-01-07,0.00015,128.32670262
danuse_nerudova,2023-01-07,0.0015,128.32820262
danuse_nerudova,2023-01-07,0.000101,128.32830362
danuse_nerudova,2023-01-07,0.001,128.32930362
pavel_fischer,2023-01-07,0.0005,20.73109967
pavel_fischer,2023-01-07,0.001,20.73209967
pavel_fischer,2023-01-07,0.002,20.73409967
pavel_fischer,2023-01-07,0.001,20.73509967
pavel_fischer,2023-01-07,0.007005,20.74210467
pavel_fischer,2023-01-07,0.001,20.74310467
pavel_fischer,2023-01-07,0.0002,20.74330467
danuse_nerudova,2023-01-07,0.003,128.33230362
danuse_nerudova,2023-01-07,0.00015,128.33245362
danuse_nerudova,2023-01-07,0.0015,128.33395362
danuse_nerudova,2023-01-07,0.000101,128.33405462
danuse_nerudova,2023-01-07,0.0001,128.33415462
danuse_nerudova,2023-01-07,0.0001,128.33425462
danuse_nerudova,2023-01-07,0.001,128.33525462
danuse_nerudova,2023-01-07,0.0005,128.33575462
danuse_nerudova,2023-01-07,0.0001,128.33585462
danuse_nerudova,2023-01-07,0.0001,128.33595462
danuse_nerudova,2023-01-07,0.001,128.33695462
danuse_nerudova,2023-01-07,0.0003,128.33725462
pavel_fischer,2023-01-07,0.0005,20.74380467
pavel_fischer,2023-01-07,0.001,20.74480467
pavel_fischer,2023-01-07,0.007005,20.75180967
pavel_fischer,2023-01-07,0.001,20.75280967
pavel_fischer,2023-01-07,0.0002,20.75300967
pavel_fischer,2023-01-07,0.002,20.75500967
pavel_fischer,2023-01-07,0.001,20.75600967
danuse_nerudova,2023-01-07,0.003,128.34025462
danuse_nerudova,2023-01-07,0.0015,128.34175462
danuse_nerudova,2023-01-07,0.000101,128.34185562
danuse_nerudova,2023-01-07,0.0001,128.34195562
danuse_nerudova,2023-01-07,0.0001,128.34205562
danuse_nerudova,2023-01-07,0.001,128.34305562
danuse_nerudova,2023-01-07,0.0005,128.34355562
danuse_nerudova,2023-01-07,0.0001,128.34365562
danuse_nerudova,2023-01-07,0.0001,128.34375562
danuse_nerudova,2023-01-07,0.001,128.34475562
danuse_nerudova,2023-01-07,0.0003,128.34505562
danuse_nerudova,2023-01-07,0.00015,128.34520562
pavel_fischer,2023-01-07,0.001,20.75700967
pavel_fischer,2023-01-07,0.001,20.75800967
pavel_fischer,2023-01-07,0.007005,20.76501467
pavel_fischer,2023-01-07,0.0002,20.76521467
pavel_fischer,2023-01-07,0.002,20.76721467
pavel_fischer,2023-01-07,0.001,20.76821467
pavel_fischer,2023-01-07,0.0005,20.76871467
danuse_nerudova,2023-01-07,0.003,128.34820562
danuse_nerudova,2023-01-07,0.0015,128.34970562
danuse_nerudova,2023-01-07,0.000101,128.34980662
danuse_nerudova,2023-01-07,0.0001,128.34990662
danuse_nerudova,2023-01-07,0.0001,128.35000662
danuse_nerudova,2023-01-07,0.001,128.35100662
danuse_nerudova,2023-01-07,0.0005,128.35150662
danuse_nerudova,2023-01-07,0.0001,128.35160662
danuse_nerudova,2023-01-07,0.0001,128.35170662
danuse_nerudova,2023-01-07,0.001,128.35270662
danuse_nerudova,2023-01-07,0.0003,128.35300662
danuse_nerudova,2023-01-07,0.00015,128.35315662
tomas_zima,2023-01-07,0.000005,4.88690562
pavel_fischer,2023-01-07,0.0005,20.76921467
pavel_fischer,2023-01-07,0.001,20.77021467
pavel_fischer,2023-01-07,0.002,20.77221467
pavel_fischer,2023-01-07,0.001,20.77321467
pavel_fischer,2023-01-07,0.007005,20.78021967
pavel_fischer,2023-01-07,0.001,20.78121967
pavel_fischer,2023-01-07,0.0002,20.78141967
danuse_nerudova,2023-01-07,0.003,128.35615662
danuse_nerudova,2023-01-07,0.0015,128.35765662
danuse_nerudova,2023-01-07,0.000101,128.35775762
danuse_nerudova,2023-01-07,0.0001,128.35785762
danuse_nerudova,2023-01-07,0.0001,128.35795762
danuse_nerudova,2023-01-07,0.001,128.35895762
danuse_nerudova,2023-01-07,0.0005,128.35945762
danuse_nerudova,2023-01-07,0.0001,128.35955762
danuse_nerudova,2023-01-07,0.0001,128.35965762
danuse_nerudova,2023-01-07,0.001,128.36065762
danuse_nerudova,2023-01-07,0.0003,128.36095762
danuse_nerudova,2023-01-07,0.00015,128.36110762
pavel_fischer,2023-01-07,0.0005,20.78191967
pavel_fischer,2023-01-07,0.001,20.78291967
pavel_fischer,2023-01-07,0.002,20.78491967
pavel_fischer,2023-01-07,0.001,20.78591967
pavel_fischer,2023-01-07,0.007005,20.79292467
pavel_fischer,2023-01-07,0.001,20.79392467
pavel_fischer,2023-01-07,0.0002,20.79412467
danuse_nerudova,2023-01-07,0.00015,128.36125762
danuse_nerudova,2023-01-07,0.003,128.36425762
danuse_nerudova,2023-01-07,0.000101,128.36435862
danuse_nerudova,2023-01-07,0.0001,128.36445862
danuse_nerudova,2023-01-07,0.0001,128.36455862
danuse_nerudova,2023-01-07,0.001,128.36555862
danuse_nerudova,2023-01-07,0.0005,128.36605862
danuse_nerudova,2023-01-07,0.0001,128.36615862
danuse_nerudova,2023-01-07,0.0001,128.36625862
danuse_nerudova,2023-01-07,0.001,128.36725862
danuse_nerudova,2023-01-07,0.0003,128.36755862
danuse_nerudova,2023-01-07,0.0015,128.36905862
pavel_fischer,2023-01-07,0.0005,20.79462467
pavel_fischer,2023-01-07,0.001,20.79562467
pavel_fischer,2023-01-07,0.002,20.79762467
pavel_fischer,2023-01-07,0.0002,20.79782467
pavel_fischer,2023-01-07,0.001,20.79882467
pavel_fischer,2023-01-07,0.007005,20.80582967
pavel_fischer,2023-01-07,0.001,20.80682967
pavel_fischer,2023-01-07,0.001,20.80782967
pavel_fischer,2023-01-07,0.007005,20.81483467
pavel_fischer,2023-01-07,0.001,20.81583467
pavel_fischer,2023-01-07,0.0002,20.81603467
pavel_fischer,2023-01-07,0.002,20.81803467
pavel_fischer,2023-01-07,0.001,20.81903467
pavel_fischer,2023-01-07,0.0005,20.81953467
petr_pavel,2023-01-07,0.0001,39.84361427
petr_pavel,2023-01-07,0.003,39.84661427
petr_pavel,2023-01-07,0.012,39.85861427
petr_pavel,2023-01-07,0.0001,39.85871427
danuse_nerudova,2023-01-08,0.0002,128.36925862
danuse_nerudova,2023-01-08,0.0002,128.36945862
danuse_nerudova,2023-01-08,0.000555,128.37001362
danuse_nerudova,2023-01-08,0.0015,128.37151362
danuse_nerudova,2023-01-08,0.0002,128.37171362
danuse_nerudova,2023-01-08,0.0001,128.37181362
danuse_nerudova,2023-01-08,0.0002,128.37201362
danuse_nerudova,2023-01-08,0.003,128.37501362
danuse_nerudova,2023-01-08,0.00011,128.37512362
danuse_nerudova,2023-01-08,0.0001,128.37522362
danuse_nerudova,2023-01-08,0.0002,128.37542362
danuse_nerudova,2023-01-08,0.0005,128.37592362
pavel_fischer,2023-01-08,0.0005,20.82003467
pavel_fischer,2023-01-08,0.001,20.82103467
